GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.InitializerContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.UnionStyleEnumMemberContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SwitchCasesContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OperatorDeclarationContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolMethodDeclarationContext,47,0,4,0,11,0,10,0,8,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ClassRequirementContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ArchitectureContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GenericArgumentListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.StatementContext,77,0,4,0,16,0,15,0,13,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DidSetClauseContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ArrayLiteralContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DeclarationsContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ClassBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PlatformNameContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExplicitMemberExpression1Context,33,0,4,0,7,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.AccessLevelModifierContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BuildConfigurationElseIfClauseContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ParenthesizedExpressionContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ParameterClausesContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TryOperatorContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CodeBlockContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TypeNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.IsPatternContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GenericParameterClauseContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TupleTypeContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.EnumCasePatternContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.NumericLiteralContext,34,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ImportKindContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.RawValueStyleEnumMemberContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BreakStatementContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SuperclassExpressionContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DynamicTypeExpressionContext,28,0,4,0,6,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CompilerControlStatementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ParameterContext,59,0,4,0,13,0,12,0,10,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TypealiasNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PrefixOperatorDeclarationContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.InfixOperatorDeclarationContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SuperclassSubscriptExpressionContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.AvailabilityConditionContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaptureListContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BranchStatementContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaseItemContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ContinueStatementContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.IdentifierListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ThrowStatementContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.WhileStatementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OperatorContext,39,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.StructBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CatchClausesContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GetterKeywordClauseContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ElseClauseContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.AttributesContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ConditionalOperatorContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExtensionBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ArrayLiteralItemsContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SameTypeRequirementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.InOutExpressionContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.STypeContext,63,0,4,0,14,0,13,0,11,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.LabelNameContext,29,0,4,0,8,0,7,0,5,0
