GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Core,net.sourceforge.pmd.lang.ast.xpath,DocumentNavigator.new NodeIterator() {...},47,0,10,0,15,0,8,0,3,0
PMD Core,net.sourceforge.pmd.lang.ast.xpath,DocumentNavigator.new NodeIterator() {...},15,0,0,0,3,0,3,0,3,0
PMD Core,net.sourceforge.pmd.lang.ast.xpath,DocumentNavigator.new NodeIterator() {...},47,0,10,0,15,0,8,0,3,0
PMD Core,net.sourceforge.pmd.lang.ast.xpath,DocumentNavigator,111,58,8,6,32,14,28,10,23,8
PMD Core,net.sourceforge.pmd.lang.ast.xpath,AbstractASTXPathHandler,28,0,0,0,4,0,3,0,3,0
PMD Core,net.sourceforge.pmd.lang.ast.xpath,AttributeAxisIterator,6,197,10,34,1,27,10,19,0,7
PMD Core,net.sourceforge.pmd.lang.ast.xpath,Attribute,52,53,4,4,16,17,6,6,2,6
PMD Core,net.sourceforge.pmd.util.viewer.gui.menu,AttributesSubMenu,57,0,2,0,11,0,3,0,2,0
PMD Core,net.sourceforge.pmd.util.viewer.gui.menu,XPathFragmentAddingItem,20,0,0,0,7,0,2,0,2,0
PMD Core,net.sourceforge.pmd.util.viewer.gui.menu,SimpleNodeSubMenu,81,0,2,0,11,0,3,0,2,0
PMD Core,net.sourceforge.pmd.util.viewer.gui.menu,ASTNodePopupMenu,34,0,0,0,9,0,2,0,2,0
PMD Core,net.sourceforge.pmd.util.datasource,ReaderDataSource,28,0,0,0,10,0,6,0,6,0
PMD Core,net.sourceforge.pmd.util.datasource,FileDataSource,56,23,9,1,9,7,7,4,2,4
PMD Core,net.sourceforge.pmd.util.datasource,ZipDataSource,30,0,0,0,6,0,3,0,3,0
PMD Core,net.sourceforge.pmd.lang.rule.properties.factories,PropertyDescriptorUtil.new Comparator() {...},10,3,2,0,1,1,2,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties.factories,BasicPropertyDescriptorFactory,100,360,9,19,23,68,14,27,7,20
PMD Core,net.sourceforge.pmd.lang.rule.properties.factories,PropertyDescriptorUtil,27,123,4,0,6,26,4,2,2,2
PMD Core,net.sourceforge.pmd.dcd.asm,TypeSignatureVisitor,284,0,27,0,99,0,46,0,27,0
PMD Core,net.sourceforge.pmd.dcd.asm,PrintVisitor,45,0,2,0,15,0,7,0,6,0
PMD Core,net.sourceforge.pmd.lang.rule.xpath,SaxonXPathRuleQuery.new LinkedHashMap() {...},12,0,2,0,2,0,3,0,2,0
PMD Core,net.sourceforge.pmd.lang.rule.xpath,JaxenXPathRuleQuery.InitializationStatus,48,0,0,0,2,0,4,0,4,0
PMD Core,net.sourceforge.pmd.lang.rule.xpath,JaxenXPathRuleQuery,377,0,52,0,93,0,34,0,8,0
PMD Core,net.sourceforge.pmd.lang.rule.xpath,SaxonXPathRuleQuery,317,0,36,0,67,0,24,0,6,0
PMD Core,net.sourceforge.pmd.lang.rule.xpath,AbstractXPathRuleQuery,43,0,2,0,11,0,6,0,5,0
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractScalarProperty,24,42,2,4,3,9,2,4,1,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,EnumeratedProperty,0,44,0,2,0,7,0,7,0,6
PMD Core,net.sourceforge.pmd.lang.rule.properties,FloatProperty,12,30,0,0,2,6,1,5,1,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,EnumeratedProperty.new BasicPropertyDescriptorFactory() {...},17,4,0,0,1,1,1,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,IntegerMultiProperty.new BasicPropertyDescriptorFactory() {...},0,40,0,0,0,5,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,FloatMultiProperty.new BasicPropertyDescriptorFactory() {...},0,40,0,0,0,5,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,StringMultiProperty.new BasicPropertyDescriptorFactory() {...},0,24,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,MethodMultiProperty.new BasicPropertyDescriptorFactory() {...},0,25,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,MethodMultiProperty,12,81,1,3,2,16,2,10,1,9
PMD Core,net.sourceforge.pmd.lang.rule.properties,CharacterMultiProperty,5,62,2,6,1,13,2,7,0,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,PropertyDescriptorFactory,537,0,54,0,74,0,33,0,6,0
PMD Core,net.sourceforge.pmd.lang.rule.properties,TypeProperty.new BasicPropertyDescriptorFactory() {...},0,25,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,LongMultiProperty.new BasicPropertyDescriptorFactory() {...},35,5,0,0,4,1,1,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,CharacterProperty,19,29,2,2,4,7,4,5,2,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,DoubleProperty.new BasicPropertyDescriptorFactory() {...},0,31,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,MethodProperty.new BasicPropertyDescriptorFactory() {...},0,25,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractEnumeratedProperty,69,91,8,8,10,16,7,7,2,4
PMD Core,net.sourceforge.pmd.lang.rule.properties,FloatMultiProperty,0,24,0,0,0,6,0,5,0,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,IntegerMultiProperty,0,24,0,0,0,6,0,5,0,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractMultiNumericProperty,5,11,0,0,1,3,1,2,1,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,FileProperty,21,6,2,0,5,1,5,1,4,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractProperty,212,291,38,40,43,73,37,33,9,22
PMD Core,net.sourceforge.pmd.lang.rule.properties,TypeMultiProperty.new BasicPropertyDescriptorFactory() {...},0,25,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,DoubleMultiProperty.new BasicPropertyDescriptorFactory() {...},0,40,0,0,0,5,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,LongProperty,20,16,0,0,5,3,4,2,4,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,FileProperty.new BasicPropertyDescriptorFactory() {...},12,4,0,0,1,1,1,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,DoubleProperty,12,24,0,0,2,6,1,5,1,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,IntegerProperty,12,24,0,0,2,6,1,5,1,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,TypeProperty,23,56,1,5,5,16,3,11,2,9
PMD Core,net.sourceforge.pmd.lang.rule.properties,LongMultiProperty,8,16,0,0,3,3,3,2,3,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractPackagedProperty,76,172,12,20,18,32,11,13,4,4
PMD Core,net.sourceforge.pmd.lang.rule.properties,PropertyDescriptorWrapper,68,47,1,3,14,13,14,9,13,8
PMD Core,net.sourceforge.pmd.lang.rule.properties,StringProperty,4,17,0,0,1,5,1,4,1,4
PMD Core,net.sourceforge.pmd.lang.rule.properties,BooleanMultiProperty.new BasicPropertyDescriptorFactory() {...},0,23,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractNumericProperty,28,96,1,5,7,13,5,6,4,4
PMD Core,net.sourceforge.pmd.lang.rule.properties,BooleanProperty,14,20,0,0,3,5,2,4,2,4
PMD Core,net.sourceforge.pmd.lang.rule.properties,FloatProperty.new BasicPropertyDescriptorFactory() {...},0,31,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,MethodProperty,37,305,5,25,10,72,7,25,2,15
PMD Core,net.sourceforge.pmd.lang.rule.properties,CharacterProperty.new BasicPropertyDescriptorFactory() {...},0,29,0,2,0,2,0,3,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,AbstractMultiPackagedProperty,5,10,0,0,1,3,1,2,1,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,BooleanMultiProperty,5,23,0,0,1,7,1,6,1,6
PMD Core,net.sourceforge.pmd.lang.rule.properties,StringProperty.new BasicPropertyDescriptorFactory() {...},0,18,0,0,0,2,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,CharacterMultiProperty.new BasicPropertyDescriptorFactory() {...},0,24,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,TypeMultiProperty,12,66,1,3,2,15,2,10,1,9
PMD Core,net.sourceforge.pmd.lang.rule.properties,EnumeratedMultiProperty.new BasicPropertyDescriptorFactory() {...},17,4,0,0,1,1,1,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,LongProperty.new BasicPropertyDescriptorFactory() {...},26,5,0,0,2,1,1,1,1,1
PMD Core,net.sourceforge.pmd.lang.rule.properties,IntegerProperty.new BasicPropertyDescriptorFactory() {...},0,31,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.rule.properties,EnumeratedMultiProperty,4,112,0,8,2,20,2,9,2,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,DoubleMultiProperty,0,24,0,0,0,6,0,5,0,5
PMD Core,net.sourceforge.pmd.lang.rule.properties,StringMultiProperty,23,63,4,8,4,17,5,10,1,8
PMD Core,net.sourceforge.pmd.lang.rule.properties,BooleanProperty.new BasicPropertyDescriptorFactory() {...},0,19,0,0,0,2,0,2,0,2
PMD Core,net.sourceforge.pmd.lang,AbstractParser,12,6,0,0,4,3,2,1,2,1
PMD Core,net.sourceforge.pmd.lang,XPathHandler,0,5,0,0,0,1,0,1,0,1
PMD Core,net.sourceforge.pmd.lang,LanguageFilenameFilter,50,56,7,7,11,15,5,6,1,3
PMD Core,net.sourceforge.pmd.lang,DataFlowHandler.new DataFlowHandler() {...},7,0,0,0,3,0,3,0,3,0
PMD Core,net.sourceforge.pmd.lang,XPathHandler.new XPathHandler() {...},3,4,0,0,2,2,2,2,2,2
PMD Core,net.sourceforge.pmd.lang,ParserOptions,35,7,8,0,8,3,7,2,3,2
PMD Core,net.sourceforge.pmd.lang,AbstractLanguageVersionHandler,8,15,0,0,4,6,4,6,4,6
PMD Core,net.sourceforge.pmd.lang,LanguageRegistry.new Comparator() {...},0,12,0,0,0,2,0,2,0,2
PMD Core,net.sourceforge.pmd.lang,VisitorStarter.new VisitorStarter() {...},0,4,0,0,0,2,0,2,0,2
PMD Core,net.sourceforge.pmd.lang,LanguageRegistry,65,256,13,27,16,59,11,22,1,12
PMD Core,net.sourceforge.pmd.lang,LanguageVersion,61,112,10,10,5,21,10,9,2,7
PMD Core,net.sourceforge.pmd.lang,LanguageVersionDiscoverer,26,62,5,3,6,18,7,5,3,5
PMD Core,net.sourceforge.pmd.lang,BaseLanguageModule,45,114,10,10,6,29,10,16,3,13
PMD Core,net.sourceforge.pmd.lang,DataFlowHandler,5,0,0,0,1,0,1,0,1,0
PMD Core,net.sourceforge.pmd.lang,VisitorStarter,0,5,0,0,0,1,0,1,0,1
PMD Core,net.sourceforge.pmd.dcd,DCD,275,0,18,0,51,0,14,0,5,0
PMD Core,net.sourceforge.pmd.dcd,ClassLoaderUtil,292,0,30,0,60,0,27,0,12,0
PMD Core,net.sourceforge.pmd.dcd,UsageNodeVisitor,335,0,68,0,63,0,43,0,9,0
PMD Core,net.sourceforge.pmd.dcd,DumpNodeVisitor,206,0,12,0,33,0,20,0,14,0
PMD Core,net.sourceforge.pmd.dcd,UsageNodeVisitor.Options,83,0,0,0,33,0,17,0,17,0
PMD Core,net.sourceforge.pmd.dcd,DCD.new FilenameFilter() {...},16,0,2,0,4,0,3,0,2,0
PMD Core,net.sourceforge.pmd.util.log,AntLogHandler,77,11,16,0,21,4,11,2,3,2
PMD Core,net.sourceforge.pmd.util.log,ConsoleLogHandler,37,0,2,0,11,0,6,0,5,0
PMD Core,net.sourceforge.pmd.util.log,PmdLogFormatter,4,3,0,0,1,1,1,1,1,1
PMD Core,net.sourceforge.pmd.util.log,ScopedLogHandlersManager,20,94,2,6,2,15,2,4,0,2
PMD Core,net.sourceforge.pmd.util.viewer.util,NLS,11,0,0,0,4,0,3,0,3,0
PMD Core,net.sourceforge.pmd.ant.internal,PMDTaskImpl.new AbstractRenderer() {...},47,0,2,0,10,0,7,0,6,0
PMD Core,net.sourceforge.pmd.ant.internal,PMDTaskImpl,292,404,25,21,47,78,19,10,1,5
PMD Core,net.sourceforge.pmd.lang.xpath,MatchesFunction,32,52,5,5,7,12,4,5,1,3
PMD Core,net.sourceforge.pmd.lang.xpath,Initializer,48,38,7,5,10,14,6,6,2,4
PMD Core,net.sourceforge.pmd.lang.xpath,PMDFunctions,117,0,0,0,7,0,7,0,7,0
PMD Core,net.sourceforge.pmd.processor,MultiThreadProcessor,37,62,4,2,9,14,2,4,0,3
PMD Core,net.sourceforge.pmd.processor,PmdRunnable,89,99,3,3,16,24,5,3,2,3
PMD Core,net.sourceforge.pmd.processor,MonoThreadProcessor,34,0,2,0,10,0,4,0,3,0
PMD Core,net.sourceforge.pmd.processor,AbstractPMDProcessor,9,89,1,3,3,20,1,6,0,5
PMD Core,net.sourceforge.pmd.processor,PmdRunnable.ThreadContext,0,9,0,0,0,4,0,1,0,1
PMD Core,net.sourceforge.pmd.processor,PmdThreadFactory,0,23,0,0,0,3,0,2,0,2
PMD Core,net.sourceforge.pmd.lang.dfa,VariableAccess,107,0,16,0,18,0,16,0,8,0
PMD Core,net.sourceforge.pmd.lang.dfa,VariableAccessException,8,0,0,0,4,0,2,0,2,0
PMD Core,net.sourceforge.pmd.lang.dfa,SequenceChecker,534,0,32,0,113,0,21,0,5,0
PMD Core,net.sourceforge.pmd.lang.dfa,NodeType,176,0,4,0,32,0,6,0,4,0
PMD Core,net.sourceforge.pmd.lang.dfa,AbstractDataFlowNode,303,0,22,0,61,0,28,0,17,0
PMD Core,net.sourceforge.pmd.lang.dfa,SequenceChecker.Status,83,0,6,0,16,0,10,0,7,0
PMD Core,net.sourceforge.pmd.lang.dfa,StackObject,37,0,0,0,7,0,4,0,4,0
PMD Core,net.sourceforge.pmd.lang.dfa,StartOrEndDataFlowNode,17,0,2,0,5,0,3,0,2,0
PMD Core,net.sourceforge.pmd.lang.dfa,Linker,1073,0,116,0,209,0,72,0,11,0
PMD Core,net.sourceforge.pmd.lang.dfa,Structure,212,0,16,0,33,0,19,0,11,0
PMD Core,net.sourceforge.pmd.lang.dfa,SequenceException,8,0,0,0,4,0,2,0,2,0
PMD Core,net.sourceforge.pmd.lang.dfa,LinkerException,8,0,0,0,4,0,2,0,2,0
PMD Core,net.sourceforge.pmd.lang.dfa.pathfinder,PathElement,22,0,2,0,8,0,4,0,3,0
PMD Core,net.sourceforge.pmd.lang.dfa.pathfinder,DAAPathFinder,585,0,96,0,168,0,69,0,21,0
PMD Core,net.sourceforge.pmd.lang.dfa.pathfinder,CurrentPath,120,0,12,0,27,0,19,0,13,0
PMD Core,net.sourceforge.pmd.util.filter,FileExtensionFilter,6,75,6,10,0,17,5,6,0,3
PMD Core,net.sourceforge.pmd.util.filter,Filters,110,95,16,6,21,16,14,8,5,6
PMD Core,net.sourceforge.pmd.util.filter,RegexStringFilter,15,73,1,7,3,22,3,8,2,5
PMD Core,net.sourceforge.pmd.util.filter,NotFilter,15,13,0,2,3,3,2,3,2,2
PMD Core,net.sourceforge.pmd.util.filter,DirectoryFilter,2,11,0,0,1,4,1,3,1,3
PMD Core,net.sourceforge.pmd.util.filter,Filters.new Filter() {...},18,0,0,0,3,0,3,0,3,0
PMD Core,net.sourceforge.pmd.util.filter,Filters.new FilenameFilter() {...},4,15,0,0,1,2,1,2,1,2
PMD Core,net.sourceforge.pmd.util.filter,Filters.new Filter() {...},16,0,0,0,3,0,3,0,3,0
PMD Core,net.sourceforge.pmd.util.filter,Filters.new Filter() {...},4,19,0,0,1,4,1,2,1,2
PMD Core,net.sourceforge.pmd.util.filter,OrFilter,2,30,0,4,1,11,1,5,1,3
PMD Core,net.sourceforge.pmd.util.filter,AbstractCompoundFilter,58,22,4,0,12,8,5,3,3,3
PMD Core,net.sourceforge.pmd.util.filter,AndFilter,32,0,4,0,12,0,6,0,4,0
PMD Core,net.sourceforge.pmd.util.filter,AbstractDelegateFilter,19,6,0,0,7,3,5,1,5,1
PMD Core,net.sourceforge.pmd.lang.symboltable,AbstractNameDeclaration,20,0,0,0,7,0,5,0,5,0
PMD Core,net.sourceforge.pmd.lang.symboltable,ImageFinderFunction,32,0,2,0,11,0,5,0,4,0
PMD Core,net.sourceforge.pmd.lang.symboltable,AbstractScope,155,0,18,0,38,0,18,0,9,0
PMD Core,net.sourceforge.pmd.lang.symboltable,Applier,3,10,0,4,2,2,1,3,1,1
