GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,StringInstantiationRule,2,76,2,14,1,19,2,8,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UseIndexOfCharRule,0,23,0,0,0,5,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,StringToStringRule,5,88,2,20,1,17,2,14,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,ConsecutiveLiteralAppendsRule,4,619,11,119,1,157,11,67,0,13
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InefficientEmptyStringCheckRule,0,37,0,8,0,7,0,7,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AvoidDuplicateLiteralsRule,115,281,15,19,23,55,11,14,2,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AvoidDuplicateLiteralsRule.ExceptionParser,0,75,0,10,0,21,0,7,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,AppendCharacterWithCharRule,0,28,0,6,0,9,0,5,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UseStringBufferLengthRule,0,142,3,27,0,27,3,18,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InefficientStringBufferingRule,4,326,11,77,2,82,11,40,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,InsufficientStringBufferDeclarationRule,12,760,14,130,4,188,14,72,0,14
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UselessStringValueOfRule,7,196,13,43,1,40,13,18,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,ConsecutiveAppendsShouldReuseRule,0,285,8,58,0,70,8,31,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.strings,UnnecessaryCaseChangeRule,8,139,7,29,4,32,7,15,0,4
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,TypeHelper,5,123,4,34,3,19,5,21,1,6
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,PMDASMClassLoader,29,124,2,10,7,26,2,8,0,4
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,TypeResolutionFacade,0,17,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.typeresolution,ClassTypeResolver,90,1375,25,133,18,317,23,113,0,57
PMD Java,net.sourceforge.pmd.lang.java,Java17Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,JavaLanguageModule,0,55,0,0,0,8,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler,12,36,0,0,2,8,2,8,2,8
PMD Java,net.sourceforge.pmd.lang.java,JavaDataFlowHandler,2,9,0,0,1,2,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java,Java17Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java13Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaParser,2,42,0,2,1,11,1,6,1,5
PMD Java,net.sourceforge.pmd.lang.java,Java14Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java15Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java18Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,JavaTokenManager,0,22,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java,Java16Parser,13,0,0,0,5,0,2,0,2,0
PMD Java,net.sourceforge.pmd.lang.java,Java16Handler,5,3,0,0,1,1,1,1,1,1
PMD Java,net.sourceforge.pmd.lang.java,Java14Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java18Handler,0,8,0,0,0,2,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java13Parser,0,13,0,0,0,5,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,16,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new AbstractASTXPathHandler() {...},0,16,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,18,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,14,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},28,0,0,0,3,0,2,0,2,0
PMD Java,net.sourceforge.pmd.lang.java,AbstractJavaHandler.new VisitorStarter() {...},0,18,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java,Java15Handler,0,8,0,0,0,2,0,2,0,2
